benchmark,sweep,topology,k,R,N,filename,n_valid,n_errored,patch_presence_correct,patch_presence_acc_pct,acc_std_pct,acc_std_ci95_pct,mean_kJ_dynamic_std,mean_kJ_dynamic_std_ci95,n_std,mean_tokens_std,mean_completion_tokens_std,degraded_incomplete_run,acc_ci95_pct,mean_kJ_dynamic,mean_kJ_dynamic_ci95,total_kJ_dynamic,mean_kJ_gpu_total,mean_kJ_total_system,mean_kJ_inference,mean_kJ_coordination,mean_kJ_tool_exec,mean_wall_s,mean_wall_s_serial,mean_prompt_tokens,mean_completion_tokens,mean_tokens,mean_n_tool_calls,mean_n_llm_calls,mean_task_kv,loose_acc_pct,real_correct_present,real_correct_true,harness_acc_pct,harness_acc_evaluated_only_pct
FanOutQA,k_sweep,sas,15,,,Qwen_Qwen3.5-9B_sas_k15.jsonl,50,0,9,18.0,56.81190476190476,9.446687997571255,5.7831331358892095,1.3330322084533832,50,100852.72,709.06,False,9.446687997571255,5.783133135889209,1.3330322084533832,289.15665679446045,6.47793578,6.996920727403232,5.1166472321826495,0.514887451138551,0.15159845256800836,31.297981974706055,31.297981974706055,100143.66,709.06,100852.72,9.32,6.72,11493035.53,56.81190476190477,,,,
FanOutQA,k_sweep,sas,20,,,Qwen_Qwen3.5-9B_sas_k20.jsonl,50,0,9,18.0,58.8063492063492,8.749202669845104,7.742140289736103,2.2737319850323416,50,128661.14,1000.96,False,8.749202669845104,7.742140289736102,2.2737319850323416,387.1070144868051,8.657254299999998,9.343905619462967,7.2291488388987695,0.3571888979821981,0.15580255285513622,41.25312180690467,41.25312180690467,127660.18,1000.96,128661.14,11.52,7.8,21204417.3,58.8063492063492,,,,
FanOutQA,k_sweep,sas,30,,,Qwen_Qwen3.5-9B_sas_k30.jsonl,50,0,11,22.0,60.992063492063494,8.88974079251047,8.25206754355452,2.2780054766905136,50,170392.38,1027.5,False,8.88974079251047,8.25206754355452,2.2780054766905136,412.60337717772603,9.236211679999998,10.045929340433469,7.657959730896584,0.42862532835410805,0.1654824843038287,44.549516245238486,44.549516245238486,169364.88,1027.5,170392.38,16.1,10.04,18674936.35,60.9920634920635,,,,
FanOutQA,k_sweep,sas,50,,,Qwen_Qwen3.5-9B_sas_k50.jsonl,50,0,8,16.0,59.16746031746032,8.63526919236982,9.48055198845728,2.9468195729405386,50,224145.2,1266.7,False,8.63526919236982,9.480551988457279,2.9468195729405386,474.02759942286394,10.6193701,11.601136465402998,9.040594365971511,0.23761795594565563,0.20233966654011581,51.93492939185351,51.93492939185351,222878.5,1266.7,224145.2,26.92,14.32,19570415.49,59.16746031746032,,,,
FanOutQA,m_sweep,centralized,10,2,2,Qwen_Qwen3.5-9B_centralized_k10_R2_M2.jsonl,50,0,10,20.0,64.9984126984127,8.035024552268371,40.523171376279855,6.1016475536946935,50,529205.3,4945.58,False,8.035024552268371,40.52317137627986,6.1016475536946935,2026.158568813993,45.61248661999999,49.00313156794652,27.762395098636325,12.216964955192507,0.543811322451023,152.02524432823063,213.9170193658769,524259.72,4945.58,529205.3,27.3,27.64,82988884.53,64.9984126984127,,,,
FanOutQA,m_sweep,centralized,10,2,3,Qwen_Qwen3.5-9B_centralized_k10_R2.jsonl,50,0,10,20.0,67.54761904761905,7.494974118503482,55.95228142920797,7.206308104039521,50,785156.1,7353.36,False,7.494974118503482,55.95228142920798,7.206308104039521,2797.614071460399,65.37809827999997,70.0176983134581,40.521653932799495,14.83484766714502,0.5957798292634611,173.68482507895678,304.48879960197957,777802.74,7353.36,785156.1,43.06,40.52,131704884.02,67.54761904761904,,,,
FanOutQA,m_sweep,centralized,10,2,4,Qwen_Qwen3.5-9B_centralized_k10_R2_M4.jsonl,50,0,11,22.0,68.94920634920635,7.082635430542456,59.262194526860576,7.330703992229859,50,819861.8,7068.18,False,7.082635430542456,59.26219452686057,7.330703992229859,2963.1097263430283,66.24312631999999,69.38263441937629,42.69041024419881,15.737993825432934,0.8337904572288578,155.96768739394844,309.95112696178256,812793.62,7068.18,819861.8,37.9,43.2,121084790.15,68.94920634920636,,,,
FanOutQA,m_sweep,centralized,10,2,5,Qwen_Qwen3.5-9B_centralized_k10_R2_M5.jsonl,50,0,13,26.0,72.57301587301588,6.267236916528784,72.13245125764992,11.576080266774513,50,998195.1,8612.54,False,6.267236916528784,72.13245125764992,11.576080266774513,3606.622562882496,81.67581982,87.737319845779,56.79347037514419,14.557170335789587,0.7818105467161404,163.1020037442073,380.1344144954905,989582.56,8612.54,998195.1,45.38,51.8,169458631.83,72.57301587301588,,,,
FanOutQA,m_sweep,centralized,10,2,10,Qwen_Qwen3.5-9B_centralized_k10_R2_M10.jsonl,50,0,7,14.0,58.13333333333334,8.165407902990655,85.41678762759427,14.982825125017017,50,903970.52,12448.32,False,8.165407902990655,85.41678762759427,14.982825125017017,4270.839381379714,98.66450397999999,104.55295690510597,56.220768565959176,28.291012985854618,0.9050060757804742,220.4215453222394,459.53075207434597,891522.2,12448.32,903970.52,48.2,65.86,182562199.14,58.13333333333333,,,,
FanOutQA,m_sweep,decentralized,10,2,2,Qwen_Qwen3.5-9B_decentralized_k10_R2_M2.jsonl,50,0,12,24.0,70.35952380952381,7.10715008084147,39.91938007146528,7.728081403293721,50,495467.72,5075.36,False,7.10715008084147,39.91938007146528,7.728081403293721,1995.969003573264,44.446432279999996,47.71720021885073,33.445629777664266,5.996306914555181,0.4774433792458314,136.9894095661491,206.76117002613842,490392.36,5075.36,495467.72,24.24,25.02,99255349.74,70.35952380952382,,,,
FanOutQA,m_sweep,decentralized,10,2,3,Qwen_Qwen3.5-9B_decentralized_k10_R2.jsonl,50,0,12,24.0,73.97142857142858,6.593656450158443,59.38166377998942,8.911076138085853,50,790400.46,7129.12,False,6.593656450158443,59.38166377998941,8.911076138085853,2969.0831889994706,65.38478468000001,70.15969581695077,51.172586057940315,7.475710712137153,0.7333670099119335,153.79243343506008,304.02556720864027,783271.34,7129.12,790400.46,42.44,38.34,147348891.44,73.97142857142858,,,,
FanOutQA,m_sweep,decentralized,10,2,4,Qwen_Qwen3.5-9B_decentralized_k10_R2_M4.jsonl,50,0,10,20.0,71.64206349206349,6.877139762186163,88.54478063954572,16.8992758639963,50,937700.14,11411.52,False,6.877139762186163,88.54478063954573,16.8992758639963,4427.239031977287,96.66120935999997,103.57093844352366,76.7762986296215,10.938151021440804,0.8303309884834367,186.68284011598678,446.4316752165556,926288.62,11411.52,937700.14,58.86,47.48,241130972.78,71.64206349206349,,,,
FanOutQA,m_sweep,decentralized,10,2,5,Qwen_Qwen3.5-9B_decentralized_k10_R2_M5.jsonl,50,0,11,22.0,74.29523809523809,6.163343072323695,104.44715131889666,14.432792850777156,50,1135241.22,13416.86,False,6.163343072323695,104.44715131889667,14.432792850777156,5222.357565944833,116.84058754000002,122.28187514286532,92.97773105778352,10.566148643132646,0.9032716179804945,191.40255398910492,537.0378115050867,1121824.36,13416.86,1135241.22,63.46,57.44,299600196.89,74.29523809523809,,,,
FanOutQA,m_sweep,decentralized,10,2,10,Qwen_Qwen3.5-9B_decentralized_k10_R2_M10.jsonl,50,0,11,22.0,68.02539682539683,7.715326596705233,93.82798289502048,15.309919072798737,50,1026957.36,13111.28,True,7.715326596705233,93.82798289502053,15.309919072798737,4691.399144751026,106.22182975999996,112.4792295323836,87.03292464015475,6.085001206319321,0.7100570485464301,132.93224454366836,488.7228059864411,1013846.08,13111.28,1026957.36,61.58,63.12,276716991.5,68.02539682539683,,,,
FanOutQA,m_sweep,independent,20,,2,Qwen_Qwen3.5-9B_independent_k20_M2.jsonl,50,0,10,20.0,63.6452380952381,7.795156143955165,11.879839630452954,2.99318368961054,50,102483.86,1762.18,False,7.795156143955165,11.879839630452954,2.99318368961054,593.9919815226477,13.59627506,14.454886451914767,9.16519571141905,2.4238760862872626,0.2907678327466382,47.81231481410563,65.38180276736617,100721.68,1762.18,102483.86,11.54,9.66,25882145.91,63.64523809523811,,,,
FanOutQA,m_sweep,independent,20,,3,Qwen_Qwen3.5-9B_independent_k20_M3.jsonl,50,0,9,18.0,67.69047619047619,7.20350360571374,17.592320215576095,3.806764550793219,50,159228.92,2636.24,False,7.20350360571374,17.592320215576102,3.806764550793219,879.616010778805,19.842621939999997,21.076867140792686,14.289583132992165,2.965718397099028,0.3370186854849034,58.94954533778131,94.32241306319833,156592.68,2636.24,159228.92,14.56,14.3,41971894.64,67.6904761904762,,,,
FanOutQA,m_sweep,independent,20,,4,Qwen_Qwen3.5-9B_independent_k20_M4.jsonl,50,0,8,16.0,62.29206349206349,7.94912078685125,24.201160913712293,6.03231689083396,50,217894.66,3502.6,False,7.94912078685125,24.201160913712283,6.03231689083396,1210.0580456856142,27.132843639999997,28.7952062815947,19.664318081086414,4.055005949667611,0.4818368829582777,70.4351732017845,127.73149990454316,214392.06,3502.6,217894.66,22.08,18.44,50218059.88,62.2920634920635,,,,
FanOutQA,m_sweep,independent,20,,5,Qwen_Qwen3.5-9B_independent_k20_M5.jsonl,50,0,10,20.0,64.08809523809524,8.05964815272224,29.38304201102837,7.367192108548035,50,218852.7,4463.96,False,8.05964815272224,29.38304201102837,7.367192108548035,1469.1521005514185,33.15361587999999,35.18762210215329,25.803474907580927,3.0602816785230895,0.5192854249243528,73.08947301268577,157.00198329977692,214388.74,4463.96,218852.7,30.16,21.3,75944466.32,64.08809523809524,,,,
FanOutQA,m_sweep,independent,20,,10,Qwen_Qwen3.5-9B_independent_k20_M10.jsonl,50,0,9,18.0,66.89285714285714,7.561835053921503,45.871444051108035,10.49896300175975,50,456086.46,6850.86,False,7.561835053921503,45.87144405110803,10.49896300175975,2293.5722025554014,52.316047420000004,54.81841659243285,41.379313233890855,3.6915337854594927,0.8005970317576956,73.47552747234703,247.66978132076562,449235.6,6850.86,456086.46,51.72,41.5,122598415.15,66.89285714285714,,,,
FanOutQA,r_sweep,centralized,1,30,3,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,50,0,6,12.0,48.983333333333334,8.46375070521338,308.46936056314024,45.37617956103702,50,1632735.64,45095.88,False,8.46375070521338,308.46936056314024,45.37617956103702,15423.468028157013,340.59648569999996,360.21444288093966,109.92017060057769,197.2210691168669,1.32812084569555,1219.1088704346867,1547.8482571130246,1587639.76,45095.88,1632735.64,56.14,190.72,410812246.44,48.98333333333333,,,,
FanOutQA,r_sweep,centralized,2,15,3,Qwen_Qwen3.5-9B_centralized_k2_R15_M3.jsonl,50,0,4,8.0,43.069047619047616,9.029962637495679,120.60658717496912,21.87414951716442,50,859175.64,18004.32,False,9.029962637495679,120.60658717496914,21.87414951716442,6030.329358748457,136.7584799,144.75599827529012,40.510575239146654,79.43581946621376,0.6601924696087025,518.2444030982629,625.2318930942938,841171.32,18004.32,859175.64,31.4,81.94,173129067.26,43.06904761904762,,,,
FanOutQA,r_sweep,centralized,3,10,3,Qwen_Qwen3.5-9B_centralized_k3_R10_M3.jsonl,50,0,4,8.0,35.84920634920635,9.523686650001007,80.44800281173801,13.01057680793766,50,596927.36,12301.58,False,9.523686650001007,80.448002811738,13.01057680793766,4022.4001405868994,90.450751,94.67374230093641,29.84377500655065,49.91541366671462,0.6888141384727375,340.76496404483913,416.5572911837697,584625.78,12301.58,596927.36,26.98,58.18,99504575.51,35.849206349206355,,,,
FanOutQA,r_sweep,centralized,5,6,3,Qwen_Qwen3.5-9B_centralized_k5_R6_M3.jsonl,50,0,4,8.0,34.067460317460316,9.373564680249174,51.503788050818486,8.46186392407571,50,479901.62,7595.98,False,9.373564680249174,51.503788050818514,8.46186392407571,2575.1894025409256,58.35096412,61.81616515919483,24.011264157986115,26.95084470387089,0.541679188961481,210.93018654339016,271.05680802084504,472305.64,7595.98,479901.62,20.88,40.24,76884030.11,34.067460317460316,,,,
FanOutQA,r_sweep,centralized,6,5,3,Qwen_Qwen3.5-9B_centralized_k6_R5_M3.jsonl,50,0,4,8.0,38.111111111111114,9.784706131206704,47.6832437260961,9.563999289839996,50,450504.66,7056.38,False,9.784706131206704,47.683243726096116,9.563999289839996,2384.162186304806,53.40320458,56.667692464904384,25.19482378673925,21.97705863322952,0.5113613061273211,191.93963097505272,255.127580316104,443448.28,7056.38,450504.66,22.84,35.92,84452556.89,38.11111111111112,,,,
FanOutQA,r_sweep,centralized,10,3,3,Qwen_Qwen3.5-9B_centralized_k10_R3_M3.jsonl,50,0,5,10.0,41.57698412698413,9.713421492266242,33.08855451197165,5.999145528695347,50,349224.5,4595.56,False,9.713421492266242,33.08855451197165,5.999145528695347,1654.4277255985826,36.49095906,38.749903124591555,19.656948828108337,13.024930560835164,0.40667512302814884,123.58551194120199,171.9148835381493,344628.94,4595.56,349224.5,19.52,27.36,56546894.82,41.57698412698412,,,,
FanOutQA,r_sweep,centralized,15,2,3,Qwen_Qwen3.5-9B_centralized_k15_R2_M3.jsonl,50,0,7,14.0,49.19444444444444,9.558023001840061,27.510216477553694,5.166722462661029,50,267182.44,4024.92,False,9.558023001840061,27.51021647755369,5.166722462661029,1375.5108238776845,31.11516666,32.99811202865735,16.74841047377703,10.369189137698951,0.392616866077711,104.53204547468573,145.83649284530432,263157.52,4024.92,267182.44,18.24,21.32,52459763.4,49.19444444444445,,,,
FanOutQA,r_sweep,centralized,30,1,3,Qwen_Qwen3.5-9B_centralized_k30_R1_M3.jsonl,50,0,5,10.0,49.90079365079365,9.542887791827347,14.996355720401585,3.7295027813378723,50,181657.82,2092.88,False,9.542887791827347,14.996355720401587,3.7295027813378723,749.8177860200793,16.76855802,17.87036907680767,11.991963977762365,2.5830235832214434,0.42136815941777456,44.809235730655494,81.66056592416018,179564.94,2092.88,181657.82,19.08,16.08,32211529.44,49.90079365079366,,,,
FanOutQA,r_sweep,decentralized,1,30,3,Qwen_Qwen3.5-9B_decentralized_k1_R30_M3.jsonl,50,0,7,14.0,56.35873015873016,8.628462392527375,217.00897299247504,30.774352659304437,50,1461746.6,29638.66,False,8.628462392527375,217.00897299247507,30.774352659304437,10850.448649623753,238.38498307999998,249.250305695514,195.84067530356796,20.881647024172445,0.2866506647345864,500.9052379601076,1069.9593325133994,1432107.94,29638.66,1461746.6,13.34,68.8,747245591.73,56.35873015873015,,,,
FanOutQA,r_sweep,decentralized,2,15,3,Qwen_Qwen3.5-9B_decentralized_k2_R15_M3.jsonl,50,0,8,16.0,59.88095238095238,8.154606060380845,122.07114036641802,22.808394503097354,50,862811.78,17915.2,False,8.154606060380845,122.071140366418,22.808394503097354,6103.5570183209,137.53788586000002,145.12485278682115,102.82153266897825,18.94294707211402,0.306660625325723,309.0486598178744,619.8600640260428,844896.58,17915.2,862811.78,16.86,40.22,453493070.8,59.88095238095238,,,,
FanOutQA,r_sweep,decentralized,3,10,3,Qwen_Qwen3.5-9B_decentralized_k3_R10_M3.jsonl,50,0,10,20.0,65.28253968253969,8.073058269773634,81.05854523231247,15.470764121397707,50,609519.76,11679.58,False,8.073058269773634,81.05854523231245,15.470764121397707,4052.9272616156227,89.55303654,94.58662424830793,71.97456212952751,8.756454781917526,0.32752832086743133,205.65758431110532,406.05398034203796,597840.18,11679.58,609519.76,18.78,31.76,266562215.91,65.28253968253969,,,,
FanOutQA,r_sweep,decentralized,5,6,3,Qwen_Qwen3.5-9B_decentralized_k5_R6_M3.jsonl,50,0,9,18.0,64.09523809523809,8.297630183773357,52.651275250685266,11.123583932631249,50,432678.36,7653.32,False,8.297630183773357,52.65127525068526,11.123583932631249,2632.563762534263,60.56745075999999,64.0154434756782,46.16015011967101,6.128633315519127,0.362491815495126,157.34029594399036,276.3362423935905,425025.04,7653.32,432678.36,19.14,24.88,163888261.42,64.0952380952381,,,,
FanOutQA,r_sweep,decentralized,6,5,3,Qwen_Qwen3.5-9B_decentralized_k6_R5_M3.jsonl,50,0,8,16.0,63.47222222222222,7.945232672629683,45.97758094099343,9.135443044962944,50,381363.42,6763.38,False,7.945232672629683,45.97758094099343,9.135443044962944,2298.8790470496715,51.43699534000001,54.39273568775643,40.52629494818468,5.136256499038755,0.3150294937699958,133.528888858594,235.6989380273223,374600.04,6763.38,381363.42,18.72,23.16,129098932.75,63.472222222222214,,,,
FanOutQA,r_sweep,decentralized,10,3,3,Qwen_Qwen3.5-9B_decentralized_k10_R3_M3.jsonl,50,0,8,16.0,61.490476190476194,8.166415464012603,33.97368115436447,5.834318663168662,50,339481,4997.74,False,8.166415464012603,33.97368115436447,5.834318663168662,1698.6840577182236,37.77563813999999,40.02643413881896,28.273490901314386,5.313766818417491,0.38642343463259765,103.98716261178255,175.44745016183705,334483.26,4997.74,339481.0,21.9,20.78,87821990.21,61.4904761904762,,,,
FanOutQA,r_sweep,decentralized,15,2,3,Qwen_Qwen3.5-9B_decentralized_k15_R2_M3.jsonl,50,0,9,18.0,63.60476190476191,8.302161658118376,22.164620008086292,3.912464071175958,50,277397.7,3227.86,False,8.302161658118376,22.164620008086295,3.912464071175958,1108.2310004043147,25.457058359999998,27.026803716244952,18.19934617226754,3.6760886225458824,0.2891852132728665,72.91580861248076,120.00097527980805,274169.84,3227.86,277397.7,19.42,18.22,52011642.67,63.60476190476191,,,,
FanOutQA,r_sweep,decentralized,30,1,3,Qwen_Qwen3.5-9B_decentralized_k30_R1_M3.jsonl,50,0,10,20.0,66.46190476190476,7.835754191721842,18.658476752372984,4.3403460993048615,50,202156.28,2796.18,False,7.835754191721842,18.658476752372977,4.3403460993048615,932.9238376186489,21.338802580000003,22.642552301136543,15.537785008316371,2.8482359900646044,0.27245575399200805,60.00372976608574,99.85310553338378,199360.1,2796.18,202156.28,15.34,15.28,46820650.01,66.46190476190476,,,,
SWE_bench,k_sweep,centralized,1,2,3,Qwen_Qwen3.5-9B_centralized_k1_R2.jsonl,50,0,0,0.0,0.0,0.0,16.54646008140058,2.924759581475479,48,23774.083333333332,2960.4583333333335,False,0.0,16.501140505586626,2.8298649587796536,825.0570252793314,18.382217420000003,19.454212267902832,2.346945339347145,14.073132312528152,0.08106285371132768,70.0508184529096,84.68308422327041,21347.04,2950.74,24297.78,6.0,15.0,6834844.07,,0,0,0.0,
SWE_bench,k_sweep,centralized,2,2,3,Qwen_Qwen3.5-9B_centralized_k2_R2.jsonl,50,0,1,2.0,2.083333333333333,4.083333333333333,15.861394523942737,2.7190165603456027,48,44117.333333333336,2759.5,False,3.92,15.759834860303583,2.614822244254397,787.9917430151792,17.609496359999998,18.726844164459894,4.865267962592939,10.753048564307766,0.1415183334028739,58.74354009501636,83.51975268155337,42105.7,2738.8,44844.5,12.0,21.0,6535552.52,,1,1,2.0,100.0
SWE_bench,k_sweep,centralized,3,2,3,Qwen_Qwen3.5-9B_centralized_k3_R2.jsonl,50,0,3,6.0,4.166666666666666,5.712942049048981,17.90936894344871,2.3328117272691675,48,73687.14583333333,3053.625,False,5.486857023834319,18.368247057180017,2.4540983968065073,918.4123528590009,20.62046149999999,22.179983213532193,7.275776587672028,10.877445996887346,0.21502447262064073,66.82410964082926,101.82385254770517,72133.4,3133.38,75266.78,18.0,27.0,8956076.05,,3,2,4.0,66.66666666666667
SWE_bench,k_sweep,centralized,5,2,3,Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,50,0,8,16.0,6.25,6.920425365108892,28.441055380543602,5.419168533289175,48,164455.16666666666,4794.875,False,6.649631568741234,28.681689187644487,5.284462962921917,1434.0844593822244,32.130785419999995,34.41166348018898,14.63292593422141,13.68753621153212,0.3612270418909595,95.41719529084861,156.02893161986023,162971.22,4830.4,167801.62,29.98,38.98,23434584.48,,8,3,6.0,37.5
SWE_bench,k_sweep,centralized,7,2,3,Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,50,0,14,28.0,10.416666666666668,8.733435858312177,42.18660464874166,6.141979062288852,48,270294,7180.291666666667,False,8.399999999999999,42.034981182843076,5.9080621331257905,2101.749059142154,47.07586483999999,50.50895715487279,22.33172125604624,19.168700616316354,0.5345593104804778,136.85616178810596,227.95579214755446,266282.0,7144.34,273426.34,41.86,50.86,44726293.41,,12,5,10.0,41.666666666666664
SWE_bench,k_sweep,centralized,10,2,3,Qwen_Qwen3.5-9B_centralized_k10_R2.jsonl,50,0,23,46.0,16.666666666666664,10.65469185987289,53.04135532040522,5.500300965221604,48,461209.1666666667,8938.791666666666,False,10.26496955670108,53.67203504216558,5.644013256853107,2683.601752108279,60.23934180000001,64.88274646636336,36.21729653517383,16.50644903389532,0.9482894730964472,161.79910790987313,296.947420934923,461824.42,9032.18,470856.6,59.86,68.86,68303881.69,,22,8,16.0,36.36363636363637
SWE_bench,k_sweep,centralized,15,2,3,Qwen_Qwen3.5-9B_centralized_k15_R2.jsonl,50,0,37,74.0,16.666666666666664,10.65469185987289,82.18336115434057,8.903711384092027,48,901755.75,13893.208333333334,False,10.26496955670108,82.50129363344526,8.674344867821588,4125.064681672263,92.37931531999998,98.98595497447019,61.23379789800545,19.94095849662061,1.326537238819208,232.51267306491732,446.54707094926385,899872.56,13929.16,913801.72,89.54,98.54,147006026.02,,33,8,16.0,24.242424242424242
SWE_bench,k_sweep,centralized,20,2,3,Qwen_Qwen3.5-9B_centralized_k20_R2.jsonl,50,0,36,72.0,22.916666666666664,12.016088259852202,112.79557145919357,11.512513623531163,48,1426986.8958333333,18785.875,False,11.598896499236469,113.7289309851027,11.457474902459921,5686.446549255135,127.67379776,136.96498225714174,90.4130989934091,21.401299882292857,1.9145321094007277,314.3044232499227,630.0500502416864,1428375.44,18861.46,1447236.9,118.4,127.4,253973402.23,,32,11,22.0,34.375
SWE_bench,k_sweep,centralized,30,2,3,Qwen_Qwen3.5-9B_centralized_k30_R2.jsonl,50,0,45,90.0,22.916666666666664,12.016088259852202,196.98164737448155,18.100137895732107,48,2683588.125,30996.020833333332,False,11.598896499236469,199.94459605061914,18.12353484891135,9997.229802530957,225.77757549999998,242.77404104652396,172.84012273366014,22.504519976420724,4.599953340538291,569.2929836847261,1162.1385270842538,2713050.68,31261.72,2744312.4,168.2,177.18,596819409.84,,42,11,22.0,26.19047619047619
SWE_bench,k_sweep,centralized,50,2,3,Qwen_Qwen3.5-9B_centralized_k50_R2.jsonl,48,2,48,100.0,22.916666666666664,12.016088259852202,368.4500062609262,46.03347027201768,48,5070806.854166667,51693.5,False,12.016088259852202,368.4500062609263,46.03347027201768,17685.60030052446,413.1151769374999,421.85054876608115,339.8821433665249,20.675697086754784,7.8921658076465055,995.4428816391155,2009.1693727175782,5019113.354166667,51693.5,5070806.854166667,239.97916666666666,248.97916666666666,1295554065.4375,,41,11,22.916666666666668,26.829268292682926
SWE_bench,k_sweep,centralized,100,2,3,Qwen_Qwen3.5-9B_centralized_k100_R2_M3.jsonl,50,0,48,96.0,33.33333333333333,13.477237617781569,456.96150948131555,73.01739128511272,48,7171369.333333333,68116.04166666667,False,13.061332244453475,467.3476640699912,71.50272174430073,23367.38320349956,548.8056286599999,581.9108811604933,448.86752441794596,13.784644330842688,4.6954953212025785,1347.0047118192538,2563.9132392795755,7269915.06,69150.16,7339065.22,300.2,309.16,1954481908.3,,39,16,32.0,41.02564102564103
SWE_bench,k_sweep,centralized,200,2,3,Qwen_Qwen3.5-9B_centralized_k200_R2_M3.jsonl,50,0,48,96.0,39.58333333333333,13.981111667229348,628.4185401289694,133.58451608810273,48,8866423.875,90465.0625,False,13.717142559585795,632.0359447609413,128.53175880778014,31601.797238047067,713.19819618,756.0164620901135,611.5545421145158,13.939240900929974,6.542161745495451,2011.1984133127332,3323.3302434872835,8974397.24,90584.6,9064981.84,348.04,356.98,2681782364.28,,45,20,40.0,44.44444444444444
SWE_bench,k_sweep,decentralized,1,2,3,Qwen_Qwen3.5-9B_decentralized_k1.jsonl,50,0,0,0.0,0.0,0.0,14.835088466788353,2.9187441931864018,48,21513.9375,2658.0625,False,0.0,14.956798291563391,2.8377837362646967,747.8399145781696,16.701528640000003,17.656242916540176,1.893683053717214,13.004436779264411,0.05867845858176799,60.49592023093253,76.5484050372243,19213.26,2680.94,21894.2,6.0,13.0,6490871.33,,0,0,0.0,
SWE_bench,k_sweep,decentralized,2,2,3,Qwen_Qwen3.5-9B_decentralized_k2.jsonl,50,0,1,2.0,0.0,0.0,25.064702349813285,5.9865322971621975,48,94784.91666666667,4231.854166666667,False,0.0,25.60332855264159,5.814253839111001,1280.1664276320794,28.620073520000002,30.325331400666922,7.232093999910165,18.190142697740885,0.18109185499053915,92.94881916705519,132.6779432111606,91603.54,4330.98,95934.52,18.0,28.0,19484489.21,,1,0,0.0,0.0
SWE_bench,k_sweep,decentralized,3,2,3,Qwen_Qwen3.5-9B_decentralized_k3.jsonl,50,0,5,10.0,2.083333333333333,4.083333333333333,30.93712011188631,3.380971174818081,48,160922.39583333334,5150.166666666667,False,3.92,30.881410647748613,3.354133296917943,1544.0705323874306,34.54213186,36.65919050696696,11.879969722218629,18.705533691638536,0.2959072338914463,102.25739437874407,161.17853552725165,157339.54,5136.52,162476.06,27.0,37.0,24145593.96,,5,1,2.0,20.0
SWE_bench,k_sweep,decentralized,5,2,3,Qwen_Qwen3.5-9B_decentralized_k5.jsonl,50,0,17,34.0,14.583333333333334,10.090364467289689,47.516877526684006,7.677475303097331,48,343734.7291666667,7817.041666666667,False,9.715636880822585,47.66932470700324,7.533851693726386,2383.466235350162,53.53144434000001,57.58565107400254,24.96245867918375,22.07871496418129,0.6281510636382005,145.58461712811143,258.08735953085124,339033.62,7838.9,346872.52,45.0,55.0,59401837.39,,16,7,14.0,43.75
SWE_bench,k_sweep,decentralized,7,2,3,Qwen_Qwen3.5-9B_decentralized_k7.jsonl,50,0,24,48.0,16.666666666666664,10.65469185987289,64.61751583761931,7.5017191681984645,48,575128.8541666666,10650.333333333334,False,10.26496955670108,64.36714056346358,7.323358066264783,3218.3570281731786,72.09717053999996,76.77360419437255,37.68808878663482,25.84277761108639,0.8362741657423666,183.01304195180535,340.3631156138331,575946.42,10576.46,586522.88,63.0,73.0,100271240.29,,24,8,16.0,33.333333333333336
SWE_bench,k_sweep,decentralized,10,2,3,Qwen_Qwen3.5-9B_decentralized_k10.jsonl,50,0,32,64.0,18.75,11.1588506042742,88.49789996131722,8.258785031825651,48,1001900.8125,14494.166666666666,False,10.757248718887185,89.45387512910123,8.213262329232938,4472.693756455062,100.46946972000002,108.09463709520834,63.16804379616096,24.89207475721578,1.3937565757245283,243.11979694217445,484.95773090578615,1003228.5,14635.8,1017864.3,89.92,99.92,177046902.5,,31,9,18.0,29.032258064516128
SWE_bench,k_sweep,decentralized,15,2,3,Qwen_Qwen3.5-9B_decentralized_k15.jsonl,50,0,41,82.0,25.0,12.379633239677828,136.11066174862557,10.87510596526065,48,1846819.375,22194.5,False,11.958327642275068,136.4027654672399,10.495980506906673,6820.138273361996,153.2387012,164.0021010238445,108.32313246167887,25.9018575742563,2.1777754313047297,355.22119049452243,740.8387137086316,1846223.0,22120.64,1868343.64,132.38,142.38,349344726.18,,39,12,24.0,30.76923076923077
SWE_bench,k_sweep,decentralized,20,2,3,Qwen_Qwen3.5-9B_decentralized_k20.jsonl,50,0,45,90.0,31.25,13.251605683519616,198.43473620137038,16.426454775799154,48,3030480.375,31366.520833333332,False,12.83121194587635,200.23397712114144,16.211509119092806,10011.698856057072,224.90040855999996,240.56066391372377,169.38291616546977,27.62742216298849,3.223638792683183,517.4995862240717,1084.758180065006,3037134.68,31609.44,3068744.12,172.24,182.24,659266055.28,,42,15,30.0,35.714285714285715
